,Average,,,,,Maximum,,,,
,|e_x| (m),|e_y| (m),|e_th| (deg),|e_dist| (m),|e_traj| (m),|e_x| (m),|e_y| (m),|e_th| (deg),|e_dist| (m),|e_traj| (m)
8_r-1.0_1.0_18_odo.csv,0.0184213393330404,0.0237970137718845,0.558149345891061,0.0331634528957802,0.0303967506230949,0.049109120894,0.044273323669,2.03305288461499,0.0596728422262131,0.0470544114489244
8_r-1.0_1.0_19_odo.csv,0.0200377853772046,0.0261964808876027,0.570176999386875,0.0362706762961162,0.0333021162258488,0.052440815158,0.048374286301,2.31400240384736,0.0632484942056896,0.0511056033266594
8_r-1.0_1.0_20_odo.csv,0.0216655793206695,0.0285997775621832,0.579502010504843,0.0393819552874268,0.0362245246653129,0.055748443767,0.052440320851,2.57196514423319,0.0666330734932973,0.0551257572700697
8_r-1.0_1.0_21_odo.csv,0.0232972812468329,0.0309626729114582,0.596736277693935,0.0424583469641903,0.039120457977817,0.0591713785743,0.0564345198970001,2.91932091345969,0.0700461821911942,0.0592422583324835
8_r-1.0_1.0_22_odo.csv,0.0249245663979873,0.033317152595999,0.607813531783987,0.0455282601518988,0.0420079209915554,0.0626336135693,0.0603948244770001,3.21048677884544,0.0732605310975234,0.0631995521603995
sq_0.5_19_odo.csv,0.011125310707125,0.0130260262081198,0.154567215661496,0.0191158424245484,0.0118488112864463,0.08355024895,0.0955592202751983,1.68314302884872,0.125447006382931,0.0924576140050618
sq_0.5_20_odo.csv,0.0117061769474395,0.0138478119684599,0.145255686280334,0.0201816769248222,0.0124504166555899,0.08456901712,0.0966334127741983,1.54266826922967,0.127050893197694,0.0936649581803318
sq_0.5_21_odo.csv,0.0122907553943279,0.0146523144628347,0.146275234862889,0.0212296978204811,0.0130286515846395,0.0854222013599999,0.0975188102584983,1.50946514422974,0.128390742464154,0.0945334746996187
sq_0.5_22_odo.csv,0.0128671739778726,0.0154454376541257,0.146498179629662,0.0222630554812779,0.0136028419672007,0.0861325398099999,0.0982633534530983,1.40985576922995,0.12948393714169,0.0952546222731513
sq-th_0.5_3_odo.csv,0.00766815716720438,0.00845246410824921,0.858720783268175,0.012232301122218,0.0082808717725659,0.05661763989,0.0616286743199999,8.72719350960004,0.0771421745178671,0.0523218612371562
sq-th_0.5_4_odo.csv,0.00574755121121269,0.0061408983787016,0.548083881222663,0.00918957182834887,0.00654178431043607,0.04179104924,0.0474007863399999,6.15246394229052,0.0585525973441535,0.0351695878700132
sq-th_0.5_5_odo.csv,0.00491827522067245,0.00498008195322631,0.418502462131446,0.0077476489069695,0.00582268103723186,0.0324182654999998,0.0340031184099998,4.7182391826644,0.0415587344584491,0.0256996483406064
sq-th_0.5_6_odo.csv,0.00481557445660903,0.0046192833795637,0.357518609866246,0.00737422049970912,0.00573438872727237,0.0342809883399999,0.0376789982465983,3.96201923081186,0.0464693530617519,0.0319111756660301
sq-th_0.5_7_odo.csv,0.00497807901590608,0.00468169949558419,0.317295333787626,0.00753874074496219,0.00587711848241583,0.0427675724600001,0.0470315014517983,3.26475360582481,0.059121597311503,0.0409140253686148
sq-th_0.5_8_odo.csv,0.00536988185674438,0.00506033921519697,0.300803441706991,0.00812355692199501,0.00624065651455968,0.0500452977200001,0.0547074150869983,2.91739783658685,0.0700333080126579,0.049992284452663
sq-th_0.5_9_odo.csv,0.00590147923336661,0.00564331461019101,0.298185204134267,0.00897246164874323,0.00669633182290947,0.0558297218199999,0.0610084825499999,2.72073317310986,0.0786568510116185,0.0555637795030553
sq-th_0.5_10_odo.csv,0.00645368359980022,0.00631258284807373,0.295073514250929,0.00990754189368787,0.00719594676724116,0.06066909263,0.0682815504000001,2.45628004807767,0.0869315328153228,0.0613125024882372
